Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2010-02-26,35.83279800415039,36.28258060471184,35.316378935823344,35.649552236747105,1548385
2010-03-02,35.83279800415039,36.48248548905652,35.649552236747105,35.84945712109179,780476
2010-03-03,36.21596145629883,36.315913940034946,35.49963720575416,35.49963720575416,1578097
2010-03-04,36.249271392822266,36.48249229508243,36.082684711282646,36.31590561354282,1157814
2010-03-05,36.066017150878906,36.53245884624017,35.98272382960183,36.31589711471015,766252
2010-03-08,36.665740966796875,36.88230276595984,36.14932176170443,36.31590845628414,1998979
2010-03-09,36.249271392822266,36.78234741806316,36.1493189320032,36.64907897662205,1368556
2010-03-10,36.34922790527344,36.54913058971706,36.03271136748677,36.28259141764884,1572349
2010-03-11,35.582923889160156,36.71571239508701,35.349700732519544,36.315904820023206,4256779
2010-03-12,35.41633224487305,35.78282381203142,35.16645224712224,35.333038912289446,7813231
2010-03-15,34.86661148071289,35.482983298896514,34.716683872350636,35.482983298896514,2420100
2010-03-16,34.96656036376953,35.06651284552035,34.50011620209137,34.66670291851708,1690093
2010-03-17,35.43299102783203,35.59957995089835,35.0165243688568,35.0165243688568,2067076
2010-03-18,35.34969711303711,35.61623622228064,34.03366294427512,35.16645133421491,2257266
2010-03-19,36.049373626708984,36.39920617927657,35.18312180696802,35.31639253433882,3363560
2010-03-22,35.83279800415039,36.34921707247744,35.53294067763337,35.649552236747105,2178427
2010-03-23,35.9660758972168,36.282590164595625,35.58292740399137,35.8994416713702,1381649
2010-03-25,35.46631622314453,36.132663008248024,35.31638864839158,36.132663008248024,3128139
2010-03-26,35.56626892089844,35.81614896691477,35.26641150999282,35.49963243437939,2059990
2010-03-29,35.56626892089844,35.86612407232736,35.34970485866493,35.79948984528501,1977720
2010-03-30,35.54960632324219,35.81614546482619,35.4829721027153,35.566265443243026,1369034
2010-03-31,35.69953536987305,35.849465196643195,35.08316372052805,35.64956026726737,1719363
2010-04-01,35.53294372558594,35.84946019619458,35.48296862995102,35.8161419594538,928358
2010-04-05,35.83279800415039,36.066018862901814,35.566258911516165,35.98272553767087,1444077
2010-04-06,35.716190338134766,35.982729459822,35.61623788506751,35.982729459822,2818200
2010-04-07,36.83232498168945,36.982252544008084,35.682877324611304,35.682877324611304,3932498
2010-04-08,37.0322151184082,37.615268309793876,36.03269536174705,37.31541328658582,4525961
2010-04-09,36.5324592590332,37.13217163089972,36.41584996361325,37.04887830868147,2218499
2010-04-12,36.132659912109375,36.81566576021032,36.0160505903943,36.349223954397054,854787
2010-04-13,35.89943313598633,36.3825339828588,35.78282157387265,35.81613980861259,1196945
2010-04-15,35.866127014160156,36.2825937916804,35.74951767214061,36.14932532666467,1834504
2010-04-16,35.94941329956055,36.04936575840332,35.6828764219484,35.749510641351435,3410045
2010-04-19,35.83279800415039,35.94940730378807,35.482965586285225,35.78282065332619,1997149
2010-04-20,35.9660758972168,36.26593330274146,35.49963179733731,35.81614832419279,2663183
2010-04-21,36.665740966796875,37.048889460539556,35.949416824418115,35.982735067124715,4408329
2010-04-22,36.19929122924805,37.198811241078694,35.84946103268836,36.54912368528403,3257926
2010-04-23,36.5324592590332,36.64907081392912,36.115992647942,36.315897525056165,1225052
2010-04-26,36.7823486328125,37.09886514577202,36.54912772285013,36.64908018697016,1204934
2010-04-27,37.71522903442383,38.19832990452682,36.68239308100988,36.73236817604679,11718037
2010-04-28,38.28163146972656,40.14740339770714,36.01605417650592,37.482016220293005,8993805
2010-04-29,36.79901123046875,37.94845902776649,36.51581519142608,37.94845902776649,5294606
2010-04-30,36.665740966796875,37.14884192918271,36.582447619507015,37.14884192918271,1318467
2010-05-03,36.43252182006836,36.63242450761067,36.349228468723204,36.63242450761067,1557313
2010-05-04,35.81614303588867,36.63241726580791,35.6995314632675,36.44917147717878,1045708
2010-05-05,35.732845306396484,35.8827728388446,35.38301289103352,35.649551981761306,1404451
2010-05-06,35.56626892089844,35.81614896691477,35.11648393427836,35.48297557222632,1322298
2010-05-07,35.31638717651367,35.56626721051325,34.9998706591996,35.14980048718061,5243780
2010-05-10,36.01605987548828,36.199303465349594,35.38302896499909,35.41634495430248,1121466
2010-05-11,35.56626892089844,36.28259081568792,35.466316450596565,36.28259081568792,838559
2010-05-12,35.59958267211914,35.86611954665629,35.34970039815685,35.84946268660503,1266616
2010-05-13,36.09934616088867,36.18263950703355,35.4829744956259,35.81614788020543,1612426
2010-05-14,35.39967727661133,36.11599907129812,35.14979726551458,35.73285062474032,1711958
2010-05-17,34.5334358215332,35.28307607523977,34.33353085008731,34.98322087754796,1851642
2010-05-18,34.65004348754883,34.96655777341462,34.35018606451009,34.96655777341462,1361316
2010-05-19,34.216915130615234,34.65004098180934,34.01701019637899,34.65004098180934,2450689
2010-05-20,34.68335723876953,34.84994393212471,33.733814442330974,34.06698782904134,2116627
2010-05-21,34.4334716796875,34.71666991679052,33.433951679760995,33.70049079830332,1432024
2010-05-24,34.23358154296875,34.666705226935285,34.017017441508386,34.51677762406401,3809046
2010-05-25,33.6171989440918,34.06698386763922,33.3340006945284,33.98369053064721,2621138
2010-05-26,34.38349914550781,34.65003828391084,34.116960007104794,34.28354668617213,1674436
2010-05-27,33.767127990722656,34.816625438878035,33.38397952742121,34.816625438878035,4522469
2010-05-28,34.33352279663086,34.6167210631712,33.76712852302669,33.76712852302669,1223573
2010-05-31,34.41682052612305,34.53343212355877,34.03367200793732,34.40016366318377,3962642
2010-06-01,34.66669845581055,34.98321498385521,34.26689083975218,34.98321498385521,2173677
2010-06-02,34.78330993652344,34.866603283751424,34.31686809583737,34.78330993652344,1067731
2010-06-03,35.1831169128418,35.299728500635446,34.78330930529824,34.94989599673111,855327
2010-06-04,35.23309326171875,35.36636170723806,34.916576749526435,35.31638660503746,730766
2010-06-07,34.79998016357422,34.966566911192984,33.98370555213774,34.783321036916874,1110289
2010-06-08,34.33352279663086,34.98321267169675,34.200254353245114,34.79996686743397,1369731
2010-06-09,34.13361740112305,34.600059175137865,34.03366494684092,34.33352005021097,2036943
2010-06-10,33.96703338623047,34.550086779073865,33.81710582282318,34.250229392782785,2079894
2010-06-11,33.783790588378906,34.31686892734533,33.71715636087728,34.150282228852916,1791437
2010-06-14,34.33352279663086,34.433475258908416,33.883740105596594,34.30020681552268,1700881
2010-06-15,34.41682052612305,34.483457015787344,34.15028360537304,34.35018629593554,1047592
2010-06-16,34.20024871826172,34.71666780537788,34.11695539000028,34.41681046795101,1289944
2010-06-17,34.26688766479492,34.433474344340745,34.066985005025806,34.20025344487188,662067
2010-06-18,34.26688766479492,34.61672014373644,33.95037342555316,34.183594325022014,1111519
2010-06-21,34.45014190673828,34.56675351478844,34.26689606243532,34.38350767048548,1131800
2010-06-22,34.18359375,34.566744462196056,34.01700707325643,34.48345112382427,1139377
2010-06-23,34.083641052246094,34.26688684726998,33.950372615579475,33.98369085448433,1355354
2010-06-24,33.80044937133789,34.25023209707318,33.6505217960928,34.01701117341673,2329371
2010-06-25,33.767127990722656,34.05032625279867,33.61720042940802,33.68383465005048,1672844
2010-06-28,34.40016174316406,34.5667484390733,33.78379006450922,33.78379006450922,2401306
2010-06-29,34.16694259643555,34.89992595258307,34.017015004306074,34.56675252141672,1542276
2010-06-30,34.68335723876953,34.81662794913966,33.85042377199362,33.983694482363745,2708253
2010-07-01,34.40016174316406,34.66669864903751,34.15028169930021,34.55008931758704,1450319
2010-07-02,34.50011444091797,34.73333763958987,34.35018685568377,34.51677356360551,1534161
2010-07-05,34.01700973510742,34.616722270207404,33.31734699372126,34.31686713239571,1409644
2010-07-06,34.0003547668457,34.13362549063184,33.91706141178318,34.01701388975358,765539
2010-07-07,34.216915130615234,34.91657788148884,34.16693776731786,34.31686759773335,4099698
2010-07-08,33.98370361328125,34.650050565739534,33.93372623616053,34.650050565739534,2147848
2010-07-09,33.96703338623047,34.21691341173478,33.86708092413344,34.150279190162266,2076435
2010-07-12,33.633853912353516,34.15027298986373,33.55056058564142,34.03366142867636,4188571
2010-07-13,33.65052032470703,33.800447893396466,33.4006402903991,33.58388384131032,3777184
2010-07-14,33.550567626953125,33.98369346865206,33.46727428276012,33.95037522718423,2928502
2010-07-15,33.56722640991211,33.86708154219897,33.50058992764699,33.81710643997667,3552196
2010-07-16,33.43395233154297,33.80044390911781,33.317343018297386,33.80044390911781,1309829
2010-07-19,33.33399963378906,33.78378454302364,33.017485415186655,33.017485415186655,3056097
2010-07-20,33.26736831665039,33.53390746166081,33.217393215481906,33.483932360492325,2241425
2010-07-21,33.28402328491211,33.43395082919163,33.18407083556703,33.43395082919163,1373142
2010-07-22,33.80044937133789,34.21691611339465,33.31734840244739,33.55056932610384,5819774
2010-07-23,33.65052032470703,34.11696215162453,33.517249617390185,34.11696215162453,1826820
2010-07-26,33.65052032470703,33.800447893396466,33.317346945629794,33.65052032470703,1879489
2010-07-27,33.700496673583984,33.91705847419919,33.367323282190334,33.367323282190334,2785906
2010-07-28,33.73381042480469,34.18359308761086,33.567223751289134,33.817103761562464,3199899
2010-07-29,33.43395233154297,33.96703057901977,33.234049683346406,33.38397723436291,2312762
2010-07-30,33.450618743896484,33.71715792575025,33.36732539078448,33.48393698893201,1285466
2010-08-02,33.500587463378906,33.78378571374426,33.41729412615102,33.650517277970195,778568
2010-08-03,33.28402328491211,33.58387837347115,33.21738907184079,33.58387837347115,1708893
2010-08-04,33.3673210144043,33.48393259725732,32.86756096127965,33.48393259725732,1886451
2010-08-05,32.91753005981445,33.58387667579605,32.81757761552199,33.16741004080755,1508701
2010-08-06,33.16741943359375,33.73381602515863,32.98417361040963,33.06746696099543,3922176
2010-08-09,34.033668518066406,34.11696186212894,33.51724933298339,33.56722669510685,3155186
2010-08-10,33.81709671020508,34.30019751077135,33.66716692772253,34.30019751077135,2033594
2010-08-11,33.3673210144043,33.85042194719615,33.31734591288244,33.65051928163221,1383082
2010-08-12,33.234046936035156,33.38397447465781,33.150751348493536,33.18406958351018,746648
2010-08-13,33.95038604736328,34.050338544145625,33.20074571071165,33.43396669688559,2838836
2010-08-16,35.08316421508789,35.81614746014759,34.116962314929694,34.116962314929694,10437835
2010-08-17,34.983211517333984,35.749510690207224,34.84994081886935,35.46631243301175,4272775
2010-08-18,34.63338851928711,35.39968790188507,34.200262584820685,35.19978292921533,2042150
2010-08-19,34.76665115356445,35.31638860630573,34.36684353487414,35.31638860630573,2150678
2010-08-20,34.38349914550781,35.0165276221731,34.31686492577617,34.81662496297817,1350531
2010-08-23,34.76665115356445,34.94989697114488,34.08364524775197,34.55008935245456,1558660
2010-08-24,34.33352279663086,34.9665535514044,34.16693611266042,34.9665535514044,1419761
2010-08-25,34.33352279663086,34.65003930375588,34.10030189096756,34.15027925184459,1708531
2010-08-26,35.133140563964844,35.383020592257544,34.31686625677065,34.61672138693128,6819779
2010-08-27,34.76665115356445,35.48297530238308,34.55008935245456,35.283070363299586,3318728
2010-08-30,36.23261642456055,36.482496475502984,34.983216169848355,35.11648462656029,12599675
2010-08-31,36.249271392822266,36.898958998931484,35.81614556892396,36.2825873734443,7251681
2010-09-01,36.049373626708984,36.54913377052641,35.7495184442093,36.249278588026726,4105554
2010-09-02,35.84947204589844,36.3492322053436,35.66622620220648,36.3492322053436,2077611
2010-09-03,35.98274230957031,36.34923401520216,35.91610807022192,36.116010788267104,2025354
2010-09-06,35.99939727783203,36.249277341145515,35.64956473729779,35.64956473729779,1657041
2010-09-07,35.881690979003906,36.48700566345249,35.730362878037575,36.48700566345249,2364772
2010-09-08,35.8144416809082,36.0162140441759,35.56222736711543,35.881698375136196,2119627
2010-09-09,35.1418571472168,35.98257121479779,35.02415626552231,35.9489417398614,4325702
2010-09-13,35.49496078491211,35.81443400504608,35.25956126527383,35.579032204824586,2223035
2010-09-14,35.326812744140625,35.76398451944005,35.1586699290703,35.34362748176424,2096762
2010-09-15,35.93213653564453,36.08346464223713,35.32681954810747,35.32681954810747,3700295
2010-09-16,35.52859115600586,36.28523395419127,35.4108902529437,35.948948266108864,1645185
2010-09-17,35.394081115722656,35.79762352318854,35.310009685809625,35.73036683537481,3999245
2010-09-20,35.52859115600586,35.73036348108861,35.44451973398525,35.57903309698491,1658444
2010-09-21,35.52859115600586,35.982577747150415,35.4108902529437,35.83124736304671,4168036
2010-09-22,35.59584045410156,35.91531361598032,35.410882907904075,35.56221326061835,2530696
2010-09-23,35.326812744140625,35.73035732477572,35.20911414194113,35.51177029683456,1296047
2010-09-24,35.49496078491211,35.579032204824586,35.125047905647165,35.326817945087164,2212027
2010-09-27,35.59584045410156,36.016199757595565,35.410882907904075,36.016199757595565,1731020
2010-09-28,35.948951721191406,36.03302315129218,35.51177982855069,35.64629548506202,3076594
2010-09-29,36.53744888305664,37.142763588702266,36.01620788154002,36.01620788154002,11684464
2010-09-30,35.8144416809082,36.92418511771314,35.696740755571426,36.58789936598944,5236368
2010-10-01,36.486995697021484,36.739209889934095,35.9489378399082,35.9489378399082,3875195
2010-10-04,36.89054489135742,37.15957387053797,36.26841780012191,36.73921680325057,4550532
2010-10-05,37.63037872314453,37.86578054188409,36.856923423571914,36.89055062583228,10282420
2010-10-06,37.57994079589844,38.218882793551074,37.31091174614546,37.832155102432424,5975746
2010-10-07,36.739219665527344,37.79851864538616,36.4533759252692,37.579933865600445,5825104
2010-10-08,36.82328796386719,37.226830289575624,36.537444247841236,36.82328796386719,2872678
2010-10-11,36.957801818847656,37.579931194922416,36.823288468628654,37.52948925873606,2923343
2010-10-12,36.806488037109375,37.04188763178859,36.38613080354507,36.991445675994456,1328063
2010-10-13,36.94099044799805,37.327718051699684,36.756032875564735,36.9241757085799,2785869
2010-10-14,35.96576690673828,37.260467858485534,35.64629592453339,37.1259522003158,6206210
2010-10-15,35.89851379394531,36.47019912650994,35.5454132918783,35.98258523345728,3825540
2010-10-18,35.89851379394531,36.55427056602191,35.579040499332834,36.453384382490796,2661071
2010-10-19,35.427711486816406,36.15072721706115,35.242753868354555,36.0498410360289,2506333
2010-10-20,35.057796478271484,35.73036793833743,34.889653613255,35.57903753535574,1611212
2010-10-21,35.511775970458984,35.982577296224335,35.37726260914503,35.74717549305003,5077785
2010-10-22,35.948951721191406,36.587895958307385,35.54540931282439,35.96576646332826,7613777
2010-10-25,34.8896484375,36.285233097873395,34.75513279709159,36.016206378223025,4373958
2010-10-26,34.368408203125,35.10823630846817,34.23389255087315,34.97372293679975,3559839
2010-10-27,34.250701904296875,34.72150319223867,34.166630490084025,34.58698756114827,4326267
2010-10-28,33.61177062988281,34.53655647680705,33.35955630799439,34.53655647680705,12789477
2010-10-29,33.763092041015625,34.301150066092234,33.628578675038135,33.66220587624085,2557085
2010-11-01,33.84716796875,34.200268452155164,33.7294670474204,33.89760991755775,3644082
2010-11-02,33.66220474243164,33.77990564413504,32.97281863370441,33.62857754236156,8722079
2010-11-03,33.77989959716797,33.83034152853506,33.30909835521613,33.62857152248385,5792586
2010-11-04,34.13301086425781,35.0914238305331,33.62858226708653,33.89760902777768,7578044
2010-11-08,33.073707580566406,33.426808034831666,32.3843214137787,32.70379238455834,23828591
2010-11-09,34.90646743774414,35.31001215400154,33.09052533692044,33.1914115159848,37552410
2010-11-10,34.3011474609375,35.39407588839305,34.18344656420902,34.97371880091014,23142609
2010-11-11,34.04893112182617,34.872830506684984,33.897600755139784,34.301145358859465,9305659
2010-11-12,33.47724533081055,34.28433229714201,33.292287758489806,33.91441715250053,8655373
2010-11-15,34.032127380371094,34.57018322489282,33.62858492683386,33.62858492683386,6781511
2010-11-16,33.67901611328125,34.217074066404045,33.59494470064225,34.217074066404045,5839719
2010-11-18,34.099369049072266,34.38521272967941,33.44361256597777,33.99848291000017,11698558
2010-11-19,34.26752853393555,34.72151524044952,33.72947038403631,33.79672936321161,13151040
2010-11-22,34.11618423461914,34.26751230492725,33.191398795357316,33.96485616431104,16159489
2010-11-23,33.10733413696289,33.76309076228815,32.61971807244975,33.325918918543564,29650997
2010-11-24,32.65335464477539,33.04008235174281,32.28343940113232,32.45158227904576,29495589
2010-11-25,32.4683952331543,32.70379479314012,31.37546658696391,31.94715188423908,297127250
2010-11-26,32.43476867675781,32.5356525754963,31.425911444703697,32.19936683147826,108003635
2010-11-29,31.560420989990234,32.28343433942352,31.27457723012123,32.199362913648336,47311917
2010-11-30,31.930334091186523,31.980776031125377,30.871032827221455,31.30820466883006,56380039
2010-12-01,32.56927490234375,32.703788258147085,31.745375466736224,31.81263214463789,49377032
2010-12-02,33.29228973388672,33.32591921469794,32.468390259844426,32.75423400499002,69791050
2010-12-03,33.56132125854492,33.74627885572747,32.7037922393047,33.29229223360517,70133580
2010-12-06,33.52770233154297,33.72947243961378,33.225043748560765,33.62858852587038,35990183
2010-12-07,33.27547836303711,33.46043367180188,32.989634608537,33.27547836303711,22324627
2010-12-08,32.90556335449219,33.20821957092985,32.72060576418768,33.023264261208695,8690959
2010-12-09,32.148921966552734,33.04007819514893,31.947149626206993,32.88875008018135,19659317
2010-12-10,32.31706619262695,32.434767109579674,31.8126376009728,32.081666639305055,12656908
2010-12-13,32.92237854003906,33.04007716776134,32.26662187518147,32.31706381840768,10228525
2010-12-14,32.63653564453125,33.124149470770696,32.535649474823636,32.95600661478582,12502825
2010-12-15,32.502017974853516,32.72060274650117,32.36750233949999,32.619716590131816,7532899
2010-12-16,32.31706619262695,32.53565100344367,32.06485189679988,32.51883854152204,10117565
2010-12-20,32.23298645019531,32.6533435015283,32.11528556358889,32.199356973855494,12117884
2010-12-21,32.670166015625,32.989636994559746,32.249808864241515,32.28343606800209,13693395
2010-12-22,32.939186096191406,33.056884698239756,32.67015713630779,32.75422854373499,11598882
2010-12-23,32.70378112792969,32.989624797419864,32.65333920064679,32.804667263078144,4611659
2010-12-24,32.8719367980957,32.956008230209115,32.45157963752863,32.45157963752863,4676656
2010-12-27,32.518836975097656,32.88874988947529,32.401136063814555,32.78786371988741,5508784
2010-12-28,32.33387756347656,32.60290657375548,32.249806140300855,32.45157618757256,6071879
2010-12-29,32.18254089355469,32.451567551657725,32.115281948446224,32.30023948632909,10314957
2010-12-30,32.48520278930664,32.804673712936996,31.829446202784734,32.182546604937485,31947999
2010-12-31,33.056888580322266,33.124145258045836,32.53564533694412,32.58608955567416,12208677
2011-01-03,33.056888580322266,33.20821667534608,32.90556048529846,33.10733279905231,5686478
2011-01-04,33.090518951416016,33.25866179054872,32.87193189219357,33.10733369144593,9878712
2011-01-05,32.98963165283203,33.241845902823236,32.85511829840331,33.090517808945144,6557909
2011-01-06,33.29228973388672,33.54450627880435,32.888747367068376,33.02326300973,16916733
2011-01-07,32.90556335449219,33.594949492581705,32.67016382164252,33.292290995560684,15775814
2011-01-10,32.33387756347656,33.15777705448182,32.26662088105266,32.8887480442029,11747099
2011-01-11,32.30023956298828,32.95599603469049,32.014398167929734,32.552453765995494,8402847
2011-01-12,32.70378112792969,32.77104007175043,32.1152813335768,32.51882587417062,5356220
2011-01-13,32.53564453125,32.771046318327855,32.43476065745446,32.6869749031095,5840003
2011-01-14,32.82148742675781,33.34273064407116,32.36750088380486,32.451572296901105,13619178
2011-01-17,32.8719367980957,32.956008230209115,32.16573813669316,32.45157963752863,10222664
2011-01-18,33.17459487915039,33.25866631014139,32.68698103551928,32.68698103551928,8525103
2011-01-19,32.92237854003906,33.292291445059135,32.7542356885072,32.9055637987692,8181638
2011-01-20,33.25865936279297,33.292286559814926,32.61971525237925,32.61971525237925,8113388
2011-01-21,33.241851806640625,33.2922937533642,32.9223808226964,33.04007945857925,7263505
2011-01-24,33.140960693359375,33.376360210625236,32.92237591602319,33.006447335088374,10580288
2011-01-25,33.090518951416016,33.443619369711335,32.97281805178984,33.292288990025334,5774233
2011-01-27,33.22502899169922,33.460428486854724,31.325016011521882,33.056886169362,21308494
2011-01-28,32.4683952331543,33.22503814205533,32.01441085616384,33.1241519647518,12161301
2011-01-31,32.4683952331543,33.09052475937304,32.01441085616384,32.232995673168475,10372393
2011-02-01,32.165740966796875,32.821497738861574,32.115296734740355,32.619725371803014,5685819
2011-02-02,32.13210678100586,32.451577748321746,31.72856438647088,32.300249635444054,9759510
2011-02-03,33.17459487915039,33.2754810524563,31.963965360646544,32.115293480313646,8272335
2011-02-04,32.720603942871094,33.69583378265488,32.67016200313366,33.10733384299652,13585721
2011-02-07,32.88874435424805,33.1241438566127,32.451572546666235,32.737416265626706,10075695
2011-02-08,32.18254089355469,33.29228155968647,32.09846949275182,33.29228155968647,6969251
2011-02-09,32.24980926513672,32.6869811641267,31.8630793127064,32.619722194602446,15914271
2011-02-10,32.0816650390625,32.70379223605395,31.96396412798073,32.16573646681135,15041071
2011-02-11,32.5887565612793,32.96061849628715,32.36901777492966,32.62256094122573,16032113
2011-02-14,33.31556701660156,33.55220675875357,32.470423442773914,32.639452157539445,9448315
2011-02-15,33.383182525634766,33.55221126309217,33.06202838298549,33.29866815690606,6653191
2011-02-16,33.33247375488281,33.40008478918259,33.19725168628324,33.281766052307695,3070813
2011-02-17,33.33247375488281,33.45079478435662,33.21415272540901,33.33247375488281,2410838
2011-02-18,33.163455963134766,33.46770686415266,32.85920506211687,33.33248475094463,7982842
2011-02-21,33.45079803466797,33.46769907543596,32.80848741491139,32.80848741491139,9078739
2011-02-22,33.28176498413086,33.433890379572645,33.062026263960426,33.29866602271419,6311548
2011-02-23,33.67053985595703,33.89027863954612,33.29867563302135,33.29867563302135,28541975
2011-02-24,33.21415710449219,33.80576003726153,32.75778084334904,33.636728990327995,14267832
2011-02-25,33.535316467285156,33.7550529498524,32.6056582381786,33.31557769211851,31955636
2011-02-28,33.45079803466797,35.293210934502994,33.02822616348566,33.907174279985384,128195783
2011-03-01,33.636722564697266,33.839557948190446,33.12963639856308,33.636722564697266,22095525
2011-03-03,33.569114685058594,34.110007563407216,33.315571578194984,33.315571578194984,12055696
2011-03-04,33.46770477294922,33.78886128380048,33.34938600443516,33.569122497818064,5797710
2011-03-07,33.146541595458984,33.43389135615251,32.48733000089026,33.43389135615251,6845096
2011-03-08,33.112735748291016,33.43388986541796,32.3521064901804,33.129636786614434,8299919
2011-03-09,33.146541595458984,33.29866699534425,32.99441619557373,33.12963826378309,4984092
2011-03-10,33.264869689941406,33.43389845740372,32.893005484484554,33.12964530041192,4963678
2011-03-11,33.146541595458984,33.33247365869604,32.96060953222194,32.96060953222194,6148250
2011-03-14,33.40008544921875,33.50150314897205,33.01132027486321,33.01132027486321,4743614
2011-03-15,33.04512405395508,33.21415278631394,32.80848428717245,33.07893071746641,7316083
2011-03-16,33.33247375488281,33.46769582348238,33.12963835938454,33.14654169110922,3548194
2011-03-17,33.24796676635742,33.315577815659644,33.062034661326756,33.062034661326756,4312518
2011-03-18,33.112735748291016,33.4676942346636,32.994414724434286,33.29866551063902,7614611
2011-03-21,32.926815032958984,33.16345486956967,32.87610502272839,33.06203714170806,3473055
2011-03-22,32.90990447998047,33.09583655819036,32.723972401770574,33.09583655819036,3536038
2011-03-23,32.94370651245117,33.24795729392905,32.82538549043269,32.90989985113196,5655111
2011-03-24,33.112735748291016,33.19725011030331,32.842289331331926,33.129636786614434,7807585
2011-03-25,33.18035125732422,33.26486563074238,32.977515844081005,33.19725459052767,8602591
2011-03-28,33.50150680541992,33.60292451624223,33.095838254729884,33.14654596384144,11509824
2011-03-29,33.73815155029297,33.92408366530272,33.3831906566561,33.5015117187349,8985339
2011-03-30,34.1438102722168,34.26212899948566,33.75504284450811,33.805752835565094,4832583
2011-03-31,34.44807434082031,34.769228571045126,33.90718131642092,34.1438234474704,15647437
2011-04-01,35.445343017578125,35.66508180748961,34.262141555684096,34.262141555684096,22114974
2011-04-04,35.80029296875,36.25667145298295,35.225595750063256,35.225595750063256,10060811
2011-04-05,35.563663482666016,35.918624373784084,35.20870259154794,35.66508120764254,7752278
2011-04-06,35.512943267822266,36.13835048160894,35.37772120178135,35.4960422290163,5371783
2011-04-07,35.47914505004883,36.070745703615295,35.29321295755094,35.512949426121644,5888794
2011-04-08,35.462242126464844,35.64817422111634,35.022766891633836,35.512949837461036,3282029
2011-04-11,35.24250411987305,35.47914391521061,35.02276536573167,35.174890784691584,2761151
2011-04-13,35.580562591552734,35.76649239055301,34.83683422515464,34.853737559409005,5725109
2011-04-15,35.512943267822266,35.73268199088733,35.37772120178135,35.512943267822266,2726721
2011-04-18,35.22559356689453,35.88480510902054,35.107272547175036,35.49603997439715,3846832
2011-04-19,34.97206115722656,35.41153641689631,34.81993572304073,35.41153641689631,2130742
2011-04-20,35.24250411987305,35.41153287262833,34.85373661297639,35.41153287262833,3816903
2011-04-21,35.36082077026367,35.496045139992994,35.09037432340408,35.242502025924445,3804886
2011-04-25,35.34392166137695,35.631271475368386,35.15799185625237,35.15799185625237,1583736
2011-04-26,35.25940704345703,35.54675685552138,34.853738473706834,35.496049144027346,4390914
2011-04-27,35.27630615234375,35.4960448918934,35.07347303806605,35.327016150362454,2846797
2011-04-28,35.17488479614258,35.32701248180184,35.039662733999684,35.20869145797771,5158203
2011-04-29,35.34392166137695,35.665078144990666,35.03967080517371,35.17489289846419,3615042
2011-05-02,35.969322204589844,36.104546564928256,35.157985212954955,35.157985212954955,5731198
2011-05-03,35.15799331665039,36.003137166319924,35.02276892514361,35.83410839638602,3804669
2011-05-04,35.25940704345703,35.360824759044405,34.66780637722986,35.0396705701838,4044546
2011-05-05,34.431156158447266,35.25939638221374,34.07619540751917,35.15798098989024,5204752
2011-05-06,34.85373306274414,35.03966513035558,34.448064555973055,34.51567559166841,2973311
2011-05-09,34.7185173034668,35.0903792136983,34.65090625547919,34.87064273458874,3424009
2011-05-10,34.600196838378906,35.05657543210436,34.48187807553856,34.66780788751617,1276536
2011-05-11,35.208702087402344,35.32702314694733,34.532586987372696,34.532586987372696,5173641
2011-05-12,34.27903366088867,35.20869164777936,34.21142262945275,35.20869164777936,2199955
2011-05-13,34.262142181396484,34.71852081350148,34.160724452862084,34.24523884454082,3389298
2011-05-16,34.41425323486328,34.54947758055428,34.245224522198505,34.3466422083171,2643860
2011-05-17,34.31284713745117,34.65090465436796,34.2621371343541,34.4142625584468,2042475
2011-05-18,34.262142181396484,34.78613186832454,34.177627789717754,34.41426762789828,3314783
2011-05-19,33.4169921875,34.46497137077391,33.24796343488158,34.27903928437381,2532955
2011-05-20,34.1438102722168,34.34664335864859,33.247956689530554,33.34937437904581,1959647
2011-05-23,33.67053985595703,33.90717968300724,33.46770440842857,33.90717968300724,1694918
2011-05-24,33.40008544921875,34.279035790282066,33.26486337794698,33.788852916173234,9876185
2011-05-25,32.80849075317383,33.619830203957086,32.60565760992753,33.46770248077316,5753045
2011-05-26,32.30139923095703,33.09583521814215,32.115467160275514,32.96061085191969,4935316
2011-05-27,33.011322021484375,33.112739726603664,32.35211037710763,32.35211037710763,4500032
2011-05-30,33.46770477294922,33.55221916157333,32.84229967269046,33.129647218452746,8167114
2011-05-31,34.16071701049805,34.27903805011031,33.467698691195736,33.53531202388794,7467651
2011-06-01,34.0255012512207,34.22833670177981,33.7550547480084,33.99169457859434,1794961
2011-06-02,33.552207946777344,34.21142179178343,33.46769358640207,33.80575332050189,4461069
2011-06-03,34.1438102722168,34.448061048163844,33.5522074654776,33.5522074654776,5649415
2011-06-06,34.31284713745117,34.39736151668037,33.7043431484811,34.07620504153001,4910297
2011-06-07,34.295936584472656,34.38045094591326,34.09310119997569,34.194518892224174,6516069
2011-06-08,34.262142181396484,34.312852191963486,33.92408461468156,33.99169566950462,14162904
2011-06-09,34.31284713745117,34.43116589281249,34.110011710261396,34.143818378992776,6989160
2011-06-10,34.21143341064453,34.414266568871966,33.9747935797461,34.312851136058015,7661567
2011-06-13,34.667808532714844,34.81993626185416,33.99169344356035,34.143821172699674,2849421
